Arctic Wolf,https://a-z-animals.com/media/animals/images/470x370/arctic_wolf2.jpg ,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canus Lupus Arcticus,Mammal,Carnivore,60cm - 91cm (24in - 36in),25kg - 40kg (55lbs - 88lbs),75km/h (46mph),7 - 10 years,Pack,Least Concern,White| Grey,Fur,Deer,Grass plains and tundra forests,4,Deer| Elk| Moose,Human,Thick| warm fur and loud howling noise,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (L),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Armadillo,https://a-z-animals.com/media/animals/images/470x370/armadillo.jpg ,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypodidae,Mammal,Omnivore,36cm - 75cm (14in - 30in),4kg - 30kg (9lbs - 66lbs),48km/h (30mph),4 - 12 years,Solitary,Endangered,Pink| Grey| Black,Boney Plates,Insects,Forest and grasslands,4,Insects| Ants| Termites,Bear| Wolf| Coyote,Armoured plated skin and can curl into a ball,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (H),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Asian Elephant,https://a-z-animals.com/media/animals/images/470x370/asian_elephant3.jpg ,Animalia,Chordata,Mammalia,Proboscidea,Elephantidae,Elephas,Elephas Maximus,Mammal,Herbivore,2m - 3m (7ft - 10ft),3|000kg - 5|000kg (6|500lbs - 11|000lbs),43km/h (27mph),55 - 70 years,Herd,Endangered,Grey| Brown| Black,Leather,Grass,Rainforest and tropical woodland,1,Grass| Fruit| Roots,Human| Tiger,Long trunk and large feet,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Other Name(s),Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (L),Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Incubation Period,Average Spawn Size,Name Of Young,Age Of Independence,Conservation Status,Estimated Population Size,Biggest Threat,Distinctive Features,Fun Fact,,,,
Asian Giant Hornet,https://a-z-animals.com/media/animals/images/470x370/asian_giant_hornet4.jpg ,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespa,Vespa mandarinia,Asian Giant Hornet,Giant Sparrow Bee,Wasp,1,Eastern Asia,Dense woodland,Black| Brown| Red| Orange| Yellow,Shell,2.7cm - 5.5cm (1.1in - 2.2in),Carnivore,Bees| Honeybees| Insects| Wasps,Human,Diurnal,Colony,3 - 5 months,1  year,1 week,50,Larvae,10 days,Threatened,Unknown,Habitat loss,Wide black and orange body and large mandibles,The largest wasp in the world!,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (H),Weight,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,,
Asian Palm Civet,https://a-z-animals.com/media/animals/images/470x370/asian_palm_civet2.jpg ,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Paradoxurus,Paradoxurus Hermaphroditus,Mammal,Carnivore,43cm - 71cm (17in - 28in),1.4kg - 4.5kg (3lbs - 10lbs),15 - 20 years,Solitary,Vulnerable,Black| White| Grey| Yellow| Brown| Tan,Fur,Rodents,Tropical rainforest,2,Rodents| Snakes| Frogs,Lions| Snakes| Leopards,Elongated body and snout with sharp| pointed teeth,,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Average Size,Average Weight,Average Lifespan,Group,Colour,Average Litter Size,Temperament,Training,,,,,,,,,,,,,,,,,,,,,,,,,,
Australian Cattle Dog,https://a-z-animals.com/media/animals/images/470x370/australian_cattle_dog1.jpg ,Australian Cattle Dog,Australia,50cm (20in),20kg (45lbs),15 years,Herd Dog,Grey| Red| Black,5,Strong minded yet loyal and loving,Should be trained from an early age and respond best to firm and fair training,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Average Size,Average Weight,Average Lifespan,Group,Colour,Average Litter Size,Temperament,Training,,,,,,,,,,,,,,,,,,,,,,,,,,
Australian Kelpie Dog,https://a-z-animals.com/media/animals/images/470x370/australian_kelpie_dog.jpg ,Australian Kelpie Dog,Australia,50cm (20in),20kg (45lbs),14 years,Herd Dog,Tan| Red| Black| Brown,5,Loyal and protective,Should be trained from an early age and should be firm but fair,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Average Size,Average Weight,Average Lifespan,Group,Colour,Average Litter Size,Temperament,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australian Mist,https://a-z-animals.com/media/animals/images/470x370/australian_mist1.jpg ,Australian Mist,Australia,60cm (2ft),4.5kg (10lbs),14 years,Shorthair,Brown| Blue| Chocolate| Lilac| Caramel| Gold| Peach,4,Affectionate| gentle and trustworthy,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Average Size,Average Weight,Average Lifespan,Group,Colour,Average Litter Size,Temperament,Training,,,,,,,,,,,,,,,,,,,,,,,,,,
Australian Shepherd,https://a-z-animals.com/media/animals/images/470x370/australian_shepherd1.jpg ,Australian Shepherd,North America,58cm (23in),32kg (70lbs),14 years,Herd Dog,Tan| Red| Black| Brown| Grey,7,Confident and independent yet loving and responsive|,Should be trained from an early age and they are easy to train but it takes time,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Average Size,Average Weight,Average Lifespan,Group,Colour,Average Litter Size,Temperament,Training,,,,,,,,,,,,,,,,,,,,,,,,,,
Australian Terrier,https://a-z-animals.com/media/animals/images/470x370/australian_terrier1.jpg ,Australian Terrier,Australia,25cm (10in),6kg (14lbs),14 years,Terrier,Tan| Gold| Black,4,Courageous| energetic and confident,Should be trained from an early age and respond best to fun and challenging training methods,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (L),Wingspan,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Clutch Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,
Avocet,https://a-z-animals.com/media/animals/images/470x370/avocet.jpg ,Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Recurvirostra,Recurvirostra,Bird,Carnivore,42cm - 45cm (16in - 18in),77cm - 80cm (30in - 32in),140g - 400g (5oz - 14oz),40km/h (25mph),10 - 15 years,Flock,Least Concern,White| Black,Feathers,Insects,Temperate wetlands,4,Insects. Fish| Crustaceans,Dogs| Cats| Stouts,Long curved beak and striking plumage,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (L),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Axolotl,https://a-z-animals.com/media/animals/images/470x370/axolotl6.jpg ,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma Mexicanum,Amphibian,Carnivore,15cm - 45cm (6in - 18in),60g - 200g (2oz - 7oz),17km/h (10mph),10 - 20 years,Solitary,Endangered,Black| White| Pink| Grey| Brown,Permeable,Worms,High altitude freshwater lakes,500,Worms| Insects| Molluscs,Birds| Fish,Feathery gills and flattened-shaped head,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (L),Weight,Top Speed,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Gestation Period,Average Litter Size,Name Of Young,Age Of Weaning,Conservation Status,Estimated Population Size,Biggest Threat,Most Distinctive Feature,Fun Fact,,,
Aye Aye ,https://a-z-animals.com/media/animals/images/470x370/aye_aye_.jpg ,Animalia,Chordata,Mammalia,Primates,Daubentoniidae,Daubentonia,Daubentonia madagascariensis,Aye Aye,Mammal,1,Eastern coast of Madagascar,Dense| tropical rainforest,Black| Dark Brown,Fur,30cm - 40cm (12in - 15in),2kg - 2.7kg (4lbs - 6lbs),32kph (20mph),Omnivore,Insects| Larvae| Fruit,Human| Fossa| Birds of Prey,Nocturnal,Solitary,10 - 23 years,2 - 3 years,170 days,1,Infant,7 months,Endangered,1|000 - 10|000,Hunting and habitat loss,Elongated middle finger with hooked claw,Thought to be extinct until 1957!,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Other Name(s),Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (H),Weight,Top Speed,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Gestation Period,Average Litter Size,Name Of Young,Age Of Weaning,Conservation Status,Estimated Population Size,Biggest Threat,Most Distinctive Feature,Fun Fact,,
Baboon,https://a-z-animals.com/media/animals/images/470x370/baboon3.jpg ,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Papio,Papio,Baboon,Olive Baboon| Yellow Baboon| Guinea Baboon| Chacma Baboon| Hamadryas Baboon,Mammal,5,Africa and Western Arabia,Grassland| rocky desert and rainforest,Olive| Yellow| Grey| Silver| Brown| Black,Hair,50cm - 86cm (20in - 34in),14kg - 45kg (30lbs - 100lbs),45kph (30mph),Omnivore,Fruits| Seeds| Insects,Lion| Leopard| African Wild Dog,Diurnal,Troop,15 - 40 years,5 -  7years,170 days,1,Infant,6 months,Least Concern,Decreasing,Hunting and habitat loss,Dog-like muzzle and long| bent tail,Can travel more than four miles a day!,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (H),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Bactrian Camel,https://a-z-animals.com/media/animals/images/470x370/bactrian_camel2.jpg ,Animalia,Chordata,Mammalia,Artiodactyla,Camelidae,Camelus,Camelus Bactrianus,Mammal,Herbivore,1.7m - 2.1m (5.5ft - 7ft),600kg - 816kg (1|322lbs - 1|800lbs),64km/h (40mph),35 - 50 years,Herd,Endangered,Brown| Tan,Fur,Grass,Deserts close to water,1,Seeds| Grass| Thorny Shrubs,Human| Tiger| Monitor Lizards,Thick fur and two humps,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (L),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Badger,https://a-z-animals.com/media/animals/images/470x370/badger2.jpg ,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Taxidiinae,Taxidea Taxus,Mammal,Omnivore,40cm - 75cm (16in - 29in),11kg - 14kg (24lbs - 30lbs),30km/h (18mph),4 - 10 years,Solitary,Threatened,Brown| Black| White,Fur,Worms,Woodland and hedgerows,3,Worms| Roots| Fruit,Human| Eagle| Wildcats,Flattened body and long claws,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Average Size,Average Weight,Average Lifespan,Group,Colour,Average Litter Size,Temperament,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balinese,https://a-z-animals.com/media/animals/images/470x370/balinese4.jpg ,Balinese,North America,60cm (2ft),5.4kg (12lbs),15 years,Semi-Longhair,Brown| Chocolate| Lilac| Caramel| Black,5,Affectionate| playful and energetic,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (H),Weight,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,,
Banded Palm Civet,https://a-z-animals.com/media/animals/images/470x370/banded_palm_civet.jpg ,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Hemigalus,Hemigalus Derbyanus,Mammal,Carnivore,43cm - 71cm (17in - 28in),1.4kg - 4.5kg (3lbs - 10lbs),15 - 20 years,Solitary,Vulnerable,Black| White| Grey| Yellow| Brown| Tan,Fur,Rodents,Tropical rainforest,2,Rodents| Snakes| Frogs,Lions| Snakes| Leopards,Elongated body and snout with sharp| pointed teeth,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (L),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Bandicoot,https://a-z-animals.com/media/animals/images/470x370/bandicoot_5.jpg ,Animalia,Chordata,Mammalia,Peramelemorphia,Peramelidae,Perameles,Perameles,Mammal,Omnivore,28cm - 81cm (11in - 32in),0.2kg - 1.6kg (0.4lbs - 3.5lbs),24km/h (15mph),3-7 years,Solitary,Endangered,Grey| Black| White| Brown| Tan| Gold,Fur,Insects,Forest| rainforest and jungle,4,Insects| Fruit| Seeds,Foxes| Snakes| Wildcats,Pointed snout and long| thin tail,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Common Name,Scientific Name,Origin,Diet,Size (L),Water Type,Optimum pH Level,Lifespan,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Clutch Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Barb,https://a-z-animals.com/media/animals/images/470x370/barb3.jpg ,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,Barb,Barbus Barbus,Asia,Omnivore,2.5cm - 7cm (1in - 3in),Fresh,6.0 - 7.5,3 - 7 years,Least Concern,Black| White| Yellow| Orange| Red| Silver,Scales,Fish,Slow flowing rivers and lagoons,1|500,Fish| Shrimp| Algae,Fish| Birds| Reptiles,Easily adaptable and rows of teeth,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (H),Wingspan,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Clutch Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,
Barn Owl,https://a-z-animals.com/media/animals/images/470x370/barn_owl1.jpg ,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,Tyto Alba,Bird,Carnivore,25cm - 45cm (9.8in - 18in),75cm - 110cm (30in - 43in),300g - 550g (10oz - 19.4oz),80km/h (50mph),5 - 10 years,Solitary,Least Concern,Black| White| Grey| Orange| Brown,Feathers,Small mammals,Open plains and low-lying woodland,4,Small mammals| Fish| Birds,Fox| Raccoon| Wild dogs,White heart-shaped face and large| dark eyes,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Common Name,Scientific Name,Origin,Diet,Size (L),Water Type,Optimum pH Level,Lifespan,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Clutch Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Barnacle,https://a-z-animals.com/media/animals/images/470x370/barnacle_5.jpg ,Animalia,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Cirripedia,Barnacle,Cirripedia,Worldwide,Omnivore,1cm - 7cm (0.4in - 2.7in),Brackish| Salt,4.0-6.5,8 - 20 years,Least Concern,Black| White| Yellow| Cream,Shell,Plankton,Shallow marine environments,1|000,Plankton| Algae,Fish| Crabs| Humans,Latch on to hard surfaces and shell made up from plates,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Common Name,Scientific Name,Origin,Diet,Size (L),Water Type,Optimum pH Level,Lifespan,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Clutch Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Barracuda,https://a-z-animals.com/media/animals/images/470x370/barracuda4.jpg ,Animalia,Chordata,Actinopterygii,Perciformes,Sphyraenidae,Sphyraena,Barracuda,Sphyraena,Oceans worldwide,Carnivore,0.5m - 2m (20in - 79in),Salt,5.0 - 7.0,10 - 15 years,Least Concern,Grey| Blue| Black| Brown,Smooth,Fish,Coastal lagoons and coral reefs,1|000,Fish| Plankton| Invertebrates,Sharks| Humans| Killer Whales,Large body size and powerful jaws,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Average Size,Average Weight,Average Lifespan,Group,Colour,Average Litter Size,Temperament,Training,,,,,,,,,,,,,,,,,,,,,,,,,,
Basenji Dog,https://a-z-animals.com/media/animals/images/470x370/basenji_dog.jpg ,Basenji Dog,Zaire,41cm (16in),11kg (24lbs),12 years,South Hound,Brown| Tan| Black| White| Gold,5,Affectionate| intelligent and playful,Should be trained from an early age as their independent nature can make them stubborn,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Common Name,Scientific Name,Origin,Diet,Size (L),Water Type,Optimum pH Level,Lifespan,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Clutch Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Basking Shark,https://a-z-animals.com/media/animals/images/470x370/basking_shark.jpg ,Animalia,Chordata,Chondrichthyes,Lamniformes,Cetorhinidae,Cetorhinus,Basking Shark,Cetorhinus Maximus,Atlantic and Pacific Oceans,Carnivore,6m - 12m (20ft - 39ft),Salt,5.0 - 7.0,20 - 100 years,Threatened,Grey| Black| Brown,Smooth,Fish,Temperate waters along continental shelves,6,Fish| Plankton| Invertebrates,Sharks| Humans| Killer Whales,Enormous mouth and large body size,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Average Size,Average Weight,Average Lifespan,Group,Colour,Average Litter Size,Temperament,Training,,,,,,,,,,,,,,,,,,,,,,,,,,
Basset Hound,https://a-z-animals.com/media/animals/images/470x370/basset_hound1.jpg ,Basset Hound Dog,Great Britain,35cm (14in),27kg (60lbs),12 years,Hound,Tan| White| Red| Brown| Black,8,Gentle| peaceful and devoted,Should be trained in obedience from an early age due to their stubborn nature ,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (L),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Bat,https://a-z-animals.com/media/animals/images/470x370/bat4.jpg ,Animalia,Chordata,Mammalia,Chiroptera,Microchiroptera ,Emballonuridae,Chiroptera,Mammal,Omnivore,3cm - 180cm (1.2in - 71in),2g - 1|000g (0.07oz - 35oz),40km/h (25mph),10 - 30 years,Pack,Least Concern,Brown| Black| Grey,Fur,Mice,Woodland and caves,1,Mice| Frogs| Fruit,Owls| Eagles| Snakes,Large ears detect prey using echolocation and have strong| flexible wings,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Average Size,Average Weight,Average Lifespan,Group,Colour,Average Litter Size,Temperament,Training,,,,,,,,,,,,,,,,,,,,,,,,,,
Bavarian Mountain Hound,https://a-z-animals.com/media/animals/images/470x370/bavarian_mountain_hound3.jpg ,Bavarian Mountain Hound,Germany,50cm (20in),34kg (75lbs),14 years,Hound,Tan| Brown| Black,8,Courageous| intelligent and poised,Should be trained from an early age as it is a long and slow process,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Average Size,Average Weight,Average Lifespan,Group,Colour,Average Litter Size,Temperament,Training,,,,,,,,,,,,,,,,,,,,,,,,,,
